[Header]\r\n2013-09-17 08:17:28,592 [10] INFO  ThemeSim.ThemeSim TestForm loading...
2013-09-18 03:00:55,747 [8] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-18 03:00:55,747 [8] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-18 03:00:55,748 [8] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-18 03:00:55,748 [8] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-18 03:00:55,748 [8] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-18 03:00:55,749 [8] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-18 03:00:55,749 [8] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-18 03:00:55,750 [8] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-18 03:00:55,751 [8] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-18 03:00:55,752 [8] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.AreaSetting -> ThemeSim.ThemeElements.AreaControl.
2013-09-18 03:00:55,753 [8] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.AreaSetting -> ThemeSim.ThemeElements.AreaControl.
2013-09-18 03:00:55,765 [8] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-18 03:00:55,765 [8] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-18 03:00:55,766 [8] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-18 03:00:55,767 [8] INFO  ThemeSim.ThemeSimulator Load Resource 'usb' -> ./usb
2013-09-18 03:00:55,806 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:00:55,817 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:00:55,828 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:00:55,840 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:00:55,853 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:00:55,866 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:00:55,882 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img主菜单' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:00:55,886 [8] INFO  ThemeSim.ThemeSimulator Load Control 'txt时间' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:00:55,887 [8] INFO  ThemeSim.ThemeSimulator Load Control 'txt日期' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:00:55,908 [8] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:00:55,909 [8] INFO  ThemeSim.ThemeSimulator Load Control 'txt电量' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:00:55,929 [8] INFO  ThemeSim.ThemeSimulator Load Control 'imgUSB黑色' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:00:55,931 [8] INFO  ThemeSim.ThemeSimulator Load Control 'are宠物管家' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:00:55,932 [8] INFO  ThemeSim.ThemeSimulator Load Control 'are主题切换按钮' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:00:55,933 [8] INFO  ThemeSim.ThemeSimulator Load Control 'areUSB按钮' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:00:55,936 [8] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:00:55,936 [8] INFO  ThemeSim.ThemeSimulator Load Screen 'BatteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:00:55,937 [8] INFO  ThemeSim.ThemeSimulator Load Screen 'USBScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:00:56,088 [8] INFO  Script 成功加载脚本.
2013-09-18 03:00:56,105 [8] INFO  Script Control Name => MainScreen
2013-09-18 03:00:56,115 [8] INFO  Script Control Name => BatteryScreen
2013-09-18 03:00:56,126 [8] INFO  Script Control Name => USBScreen
[Footer]\r\n[Header]\r\n2013-09-18 03:01:25,735 [10] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-18 03:01:26,050 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-18 03:01:26,050 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-18 03:01:26,050 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-18 03:01:26,051 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-18 03:01:26,051 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-18 03:01:26,051 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-18 03:01:26,052 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-18 03:01:26,052 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-18 03:01:26,053 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-18 03:01:26,053 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-18 03:01:26,054 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.AreaSetting -> ThemeSim.ThemeElements.AreaControl.
2013-09-18 03:01:26,055 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.AreaSetting -> ThemeSim.ThemeElements.AreaControl.
2013-09-18 03:01:26,065 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-18 03:01:26,065 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-18 03:01:26,066 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-18 03:01:26,067 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'usb' -> ./usb
2013-09-18 03:01:26,102 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:01:26,114 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:01:26,126 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:01:26,137 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:01:26,150 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:01:26,163 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:01:26,175 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img主菜单' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:01:26,179 [10] INFO  ThemeSim.ThemeSimulator Load Control 'txt时间' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:01:26,180 [10] INFO  ThemeSim.ThemeSimulator Load Control 'txt日期' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:01:26,199 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:01:26,201 [10] INFO  ThemeSim.ThemeSimulator Load Control 'txt电量' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:01:26,221 [10] INFO  ThemeSim.ThemeSimulator Load Control 'imgUSB黑色' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:01:26,223 [10] INFO  ThemeSim.ThemeSimulator Load Control 'are宠物管家' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:01:26,224 [10] INFO  ThemeSim.ThemeSimulator Load Control 'are主题切换按钮' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:01:26,225 [10] INFO  ThemeSim.ThemeSimulator Load Control 'areUSB按钮' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:01:26,227 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:01:26,227 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'BatteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:01:26,228 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'USBScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:01:26,371 [10] INFO  Script 成功加载脚本.
[Footer]\r\n[Header]\r\n2013-09-18 03:02:04,815 [10] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-18 03:02:05,137 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-18 03:02:05,138 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-18 03:02:05,138 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-18 03:02:05,138 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-18 03:02:05,138 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-18 03:02:05,139 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-18 03:02:05,139 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-18 03:02:05,139 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-18 03:02:05,140 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-18 03:02:05,141 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-18 03:02:05,141 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.AreaSetting -> ThemeSim.ThemeElements.AreaControl.
2013-09-18 03:02:05,142 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.AreaSetting -> ThemeSim.ThemeElements.AreaControl.
2013-09-18 03:02:05,152 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-18 03:02:05,152 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-18 03:02:05,153 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-18 03:02:05,153 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'usb' -> ./usb
2013-09-18 03:02:05,189 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:05,201 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:05,212 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:05,224 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:05,237 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:05,251 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:05,263 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img主菜单' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:05,267 [10] INFO  ThemeSim.ThemeSimulator Load Control 'txt时间' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:02:05,268 [10] INFO  ThemeSim.ThemeSimulator Load Control 'txt日期' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:02:05,288 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:05,289 [10] INFO  ThemeSim.ThemeSimulator Load Control 'txt电量' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:02:05,328 [10] INFO  ThemeSim.ThemeSimulator Load Control 'imgUSB黑色' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:05,330 [10] INFO  ThemeSim.ThemeSimulator Load Control 'are宠物管家' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:02:05,331 [10] INFO  ThemeSim.ThemeSimulator Load Control 'are主题切换按钮' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:02:05,332 [10] INFO  ThemeSim.ThemeSimulator Load Control 'areUSB按钮' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:02:05,334 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:02:05,335 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'BatteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:02:05,335 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'USBScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:02:05,476 [10] INFO  Script 成功加载脚本.
[Footer]\r\n[Header]\r\n2013-09-18 03:02:36,928 [9] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-18 03:02:37,235 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-18 03:02:37,235 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-18 03:02:37,235 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-18 03:02:37,235 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-18 03:02:37,236 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-18 03:02:37,236 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-18 03:02:37,236 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-18 03:02:37,236 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-18 03:02:37,237 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-18 03:02:37,238 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-18 03:02:37,239 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.AreaSetting -> ThemeSim.ThemeElements.AreaControl.
2013-09-18 03:02:37,239 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.AreaSetting -> ThemeSim.ThemeElements.AreaControl.
2013-09-18 03:02:37,250 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-18 03:02:37,251 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-18 03:02:37,252 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-18 03:02:37,252 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'usb' -> ./usb
2013-09-18 03:02:37,327 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:37,341 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:37,353 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:37,365 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:37,378 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:37,391 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:37,404 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img主菜单' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:37,408 [9] INFO  ThemeSim.ThemeSimulator Load Control 'txt时间' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:02:37,409 [9] INFO  ThemeSim.ThemeSimulator Load Control 'txt日期' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:02:37,429 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:37,434 [9] INFO  ThemeSim.ThemeSimulator Load Control 'txt电量' -> ThemeSim.ThemeSettings.TextSetting
2013-09-18 03:02:37,466 [9] INFO  ThemeSim.ThemeSimulator Load Control 'imgUSB黑色' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-18 03:02:37,469 [9] INFO  ThemeSim.ThemeSimulator Load Control 'are宠物管家' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:02:37,470 [9] INFO  ThemeSim.ThemeSimulator Load Control 'are主题切换按钮' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:02:37,471 [9] INFO  ThemeSim.ThemeSimulator Load Control 'areUSB按钮' -> ThemeSim.ThemeSettings.AreaSetting
2013-09-18 03:02:37,473 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:02:37,474 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'BatteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:02:37,474 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'USBScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-18 03:02:37,615 [9] INFO  Script 成功加载脚本.
[Footer]\r\n[Header]\r\n2013-09-18 03:03:37,562 [10] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-18 03:03:37,927 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-18 03:03:37,927 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-18 03:03:37,927 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-18 03:03:37,928 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-18 03:03:37,928 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-18 03:03:37,928 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-18 03:03:37,928 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-18 03:03:37,929 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-18 03:03:37,930 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-18 03:03:37,930 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
